,character_name,dialogue,polarity
10219,finn,  Oh snap. ,0.0
10220,finn,"  Yeah that's ME, you dishrags! ",0.3595
10221,finn,[' Jakey! No!'],0.0
10222,finn,"  I don't care none for that mess. This wouldn't have globbed if you'd just...listened to my bro! You bunked up, King of Mars! The wisest, most honest super being of all time just put an innocent dog to deads!",0.9278
10223,finn,  Yay! King of Mars saved you!,0.7772
10224,finn,"  Oh, man. Should we go get Magic Man?",0.0
10225,finn," EAT MY SKIDS! ,  YAAAAH!",0.0
10226,finn,  MAGIC MAN! ,0.0
10227,finn,"  Go! Get out of here, tiny manticore!",0.0
10228,finn,  Jeez. What?,0.0
10229,finn,  What's he saying?,0.0
10230,finn,"  Well, looks like your new house is done. ,  Whoop! Jake! You wanna check out the new house?",0.6351
10231,finn,"  Great! ,  This doesn't hurt as bad as it used to. ,  Oh gob! Oh gob! Oh gob! ",0.8978
10232,finn,"  Haha, I'm okay!",0.636
10233,finn,  ,0.0
10234,finn,,0.0
10235,finn,,0.0
10236,finn,[' You... wanna hug?'],0.0
10237,finn,  Bye.,0.0
10238,finn,[' Bye! '],0.0
10239,finn,"  Uh... I don't know, was the hug okay? Give me some tips man.",0.6124
10240,finn,[' What about Tier 15?'],0.0
10241,finn,"["" Dude, I got no idea what you're talking about.""]",-0.296
10242,finn,"  What?! ,  Oh gross.",-0.5255
10243,finn,  Do you think Flame Princess could smell me?,0.0
10244,finn,  Crup.,0.0
10245,finn,"  I'm gonna take a shower. Princess, do not inhale!",0.0
10246,finn,"  Just don't. ,  Hyap!",0.0
10247,finn,"  Yyyaawn! ,  Whoop. Jake, I'm going to see Flame Princess, be back later. ",0.0
10248,finn,  ,0.0
10249,finn,"  Ah, that's okay, Princess.",0.2263
10250,finn,"  Jake, Flame Princess is waiting for me. I'm gonna bounce out.",0.0
10251,finn,  Word. ,0.0
10252,finn,"  Yo, dude! So what did Princess Bubblegum want?",0.1511
10253,finn,  ,0.0
10254,finn,"[' I got about five hugs, does that count?']",0.4939
10255,finn,"["" Uhaah.. Well, I'm still at Tier 1.""]",0.2732
10256,finn,"  Ee-eww! Let's see.... She's bright. She's beautiful. She makes me feel... confused, l-like something's filling up my chest, like I can't breathe, is it because she's so.. dangerous? Glob, Jake, I can't stand it! ",0.6688
10257,finn,  Inspiration... ,0.0
10258,finn,  ,0.0
10259,finn,"  Oh, uh, hi, Princess. I'm, uhh, writing something for Jake.",0.0
10260,finn,  Yyeah.,0.0
10261,finn,"[' Yeah, I understand.']",0.296
10262,finn,[' What are you trying to say?!'],0.0
10263,finn,"["" Grr... Bubblegum! I can't do this anymore!""]",0.0
10264,finn,  Now you like me?!,0.4199
10265,finn,"  What am I talking about?! ,  PB, I was.... geh...eh.. ,  I was in love with you! Okay?! And you didn't love me back! Now I'm ready to move on, and it's like...rrmph!! You're gonna build me up all over again! Well, I'm done! I'm done. ",0.9385
10266,finn,"["" Your wavelengths are my weakness, your emissions are what I've been missing. ""]",-0.6124
10267,finn,"[' Ohhhh-uh, Flame Princess! ']",0.0
10268,finn,  FLAME PRINCESS!,0.0
10269,finn,[' Ohhh-tsst. Flame Princess!'],0.0
10270,finn,"  Hey! ,  What's wrong? Please, say something. ,  Please... ,  I need you... ,  to be okay. ",0.1007
10271,finn,[' Are you okay?'],0.0
10272,finn,,0.0
10273,finn,  JAAAAKE!,0.0
10274,finn,"  Jake, did you hide my sock?",-0.1779
10275,finn,"  So, what? It just magically disappeared?",-0.3094
10276,finn,  Is that just a cute way of saying you took it?,0.4588
10277,finn,  Why don't you just help me find my sock?,-0.3089
10278,finn,"["" I'm worried about BMO.""]",-0.296
10279,finn,"  Yeah, I guess. But maybe it woulda been more fun with two socks! ",0.7771
10280,finn,  Huh?,0.0
10281,finn,"  Whoa haha! ,  Right on, BMO!",0.555
10282,finn,"  Yay, BMO! Yay! Yeah!",0.8713
10283,finn,  Yay!,0.5707
10284,finn,[' What??'],0.0
10285,finn,  What... is... goin' on? ,0.0
10286,finn,  Huh?!?,0.0
10287,finn,"  Hey... do I know you? ,  Hey... I know that guy!",0.0
10288,finn,"  Huh? ,  Huh??",0.0
10289,finn,"  ...Huh...? Wait, wait, wait...",0.0
10290,finn,"  Mmm... hmm... What kind of—AAAH! How... did we get here? ,  Uh... I'm good on the soup. Huh? ,  You!",0.8044
10291,finn,  What??,0.0
10292,finn,  Find the worm? But... you've got 'im right there! ,0.0
10293,finn,"  Huh? Huh? Huh? ,  Jake?",0.0
10294,finn,"  The worm! ,  Worm... worm... Woyyym! Worm!!",0.0
10295,finn," Jake? ,  Yeah. I think so. ,  Yep.",0.5709
10296,finn,"  Me, too! I was just in some other part of the dream with Princess Bubblegum and Flame Princess.",0.3164
10297,finn,"  What?! ,  No, it wasn't like that!",-0.5986
10298,finn,  ...Lady's got two mouths...,0.0
10299,finn,"  Weird... ,  Ouch! What was that for?",0.0
10300,finn,"  Whoa... Well... Pep-but told me we gotta find that worm that crawled through that hole and break it. ,  In my dream— ,  In my dream... suddenly, an unimaginably amazing sword appeared in front of me able to blast the hole open. ,  Rad! ,  I usually dream of messed-up stuff, like a shark tryina' bite off my face.",0.8221
10301,finn,  Ohhh.,0.0
10302,finn,  And then I shrunk down like Jake. ,0.3612
10303,finn,  How do you know so much about dreams and stuff?,0.4522
10304,finn,"  Heh heh. Oh, yeah.",0.0
10305,finn,  What??,0.0
10306,finn,  Who?,0.0
10307,finn,  Dad??,0.0
10308,finn,  Maybe he's not really... real.,0.0
10309,finn,  That scarf looks... familiar...,0.0
10310,finn,  Man! The worm is fast!,0.0
10311,finn,"  Well, let's catch it with... ,  ...some big ol' legs!",0.3382
10312,finn,  Then you get... birds!,0.0
10313,finn,  Ay ay ay ay ay!,0.0
10314,finn,  Now what?,0.0
10315,finn,"  Jake, are you okay?",0.2263
10316,finn,  Yeah. I'm okay.,0.4767
10317,finn,"  Yeah, yeah, yeah! ...Hmm. ,  Was that... was that mirror always like that? ,  I'm pretty sure this is not normal.",0.9168
10318,finn,"  AAH! ,  Jake, I think we're still dreaming!",0.0
10319,finn," You sure know a lot about dream stuff... ,  You pinched me earlier, but I never pinched you.",0.2846
10320,finn,  It's still a dream. Hmmm... Huh?!,0.3164
10321,finn,  Why're you jankin' up my dreamscape!?,0.0
10322,finn,[' WHAT?!'],0.0
10323,finn,"  My life energy?! I use that! Aaagh! ,  Wait... something's wrong. I'm missing something. ,  Worm!! ,  Oh, man... I'm gonna be stuck here... forever.",-0.816
10324,finn,  Huh?,0.0
10325,finn,"  Hmm? Oh, yeah! Thanks, dream Jake! ,  GET READY TO EAT IT!",0.8809
10326,finn,"  Okay, Finn... Concentrate. Deepest... gut... fears!",-0.2942
10327,finn,"  Oh, gross! ,  The ocean. ,  Okay... Okay, that wasn't so bad. ,  AAAAH!! OH, GLOB! THE LICH!!",0.5501
10328,finn,  NEVER!!!,0.0
10329,finn,  Bubblegum! WAAA-HOOO!,0.0
10330,finn,  SO MUCH SCREAMING!!!,-0.5796
10331,finn,[' Had enough... destabilization?'],0.0
10332,finn,"  GET OUT OF MY HOUSE, KING WORM! ,  Is it really you... this time?",0.0
10333,finn,"  Cool... ,  Pinch.",0.0
10334,finn,  I'm just checkin'! ...Just checkin'.,0.0
10335,finn,"["" Princess? PRINCESS! RICARDIO IS BACK, HE'S IN THE BLACK ICE CAVE, AND HE'S PEACOCKING HARDCORE!""]",0.0
10336,finn,  What happened? How did we get here?,0.0
10337,finn,"  Crunchy, you look like a rainbow! It's beautiful! Can you guys see that?",0.7896
10338,finn,  The aura's gone!,0.0
10339,finn,  I wanna see Peppermint Butler's aura!,0.0
10340,finn,"  Yeah, we do! Right, Princess?",0.3595
10341,finn,"  Oh, yeah. Yeah, me and Jake, we gotta peace out.",0.7845
10342,finn,"  Hey- what's goin' on in here? Yo, guys!",0.0
10343,finn,"  Whoa, what's that? Security cams?",0.4137
10344,finn,"  Oh, yeah! That's, uh... Who is that?",0.3595
10345,finn,  Who's that?,0.0
10346,finn,  WAAAAAAAAAAAAUH! Lemongrab! What the—?,0.0
10347,finn,  What are we gonna do?,0.0
10348,finn,  Dude! You didn't have to do that...,0.0
10349,finn,  Buncha bad apples!,-0.5848
10350,finn,  No sign of Lemongrab for three days! I think it worked!,-0.4184
10351,finn,"  Man, that guy's a real D-list!",0.0
10352,finn,  Let's crush this mess all accordingly!,-0.5813
10353,finn,  Yeah!,0.3595
10354,finn,"  Okay, that's cool, too.",0.4939
10355,finn,  C'mon! Let's find the Pup Gang quick!,0.0
10356,finn,"  Okay, cool!",0.5411
10357,finn,"  What do you got, Jake?",0.0
10358,finn,  ...Weird.,0.0
10359,finn,  Whoa! ,0.0
10360,finn," I can make that driz, no problem.",-0.5994
10361,finn," Naw, that's just a perspectal illusion. It looks far 'cause the cliff's lower.",-0.296
10362,finn, Whoo! Shoot!,-0.4559
10363,finn, Almost.,0.0
10364,finn," What? Watch me, fool! ,  Hup. WAAAAAAH!",-0.5399
10365,finn," I did it! Psych. ,  Hey, you know what? This is cool, just having bro time for once.",0.3802
10366,finn," Or dudes, or whatevs. It's just a chore sometimes.",0.0
10367,finn, Whoa.,0.0
10368,finn, Looks like they're trying to drown a barn.,-0.296
10369,finn," Holy fizzle! ,  What's goin' on here, tough boy? ,  What is that huge dude?",0.351
10370,finn, Whoa!,0.0
10371,finn," Oh, my Glob.",0.0
10372,finn, Did you just die?,-0.5994
10373,finn, I want bionic legs! Who's your friend?,0.5848
10374,finn, I don't care about natchy.,-0.3875
10375,finn, You think we can beat him?,0.0
10376,finn," But if we beat him, we'll be crazy legends.",-0.4767
10377,finn," Jake, that's your legend. This could be our legend. Brogend!",0.0
10378,finn, Train!,0.0
10379,finn," No, man, train up, like, get ripped!",0.1511
10380,finn," We're comin' back for you, the Farm! After we train!",0.0
10381,finn," We're gonna annihilate you, the Farm!",0.0
10382,finn," I'm gonna do a finishing move on you! Alright! Yeah! ,  C'mon, Jake!",0.6562
10383,finn, Hyah! Hyah!,0.0
10384,finn, Yes!,0.4574
10385,finn, Huh?,0.0
10386,finn," Jake, you're playing Kompy's Kastle?",0.2023
10387,finn, Winning this battle could take our reputation to a whole new level!,0.2714
10388,finn," So, you don't care about fighting the Farm?",-0.1978
10389,finn, Hi-yah! ,0.0
10390,finn, Ouch.,0.0
10391,finn, Never! ,0.0
10392,finn, And I'm gonna drink it! ,0.0
10393,finn,,0.0
10394,finn, Apologize for not taking training seriously!,0.2982
10395,finn, Huh!,0.0
10396,finn,,0.0
10397,finn, No. You apologize for not taking training seriously.,-0.0726
10398,finn,,0.0
10399,finn, You! You're the cheap move!,0.0
10400,finn," Huh? Pants! ,  Huh!",0.0
10401,finn, I'm really gonna wipe you now.,0.0
10402,finn,,0.0
10403,finn, I'm gonna down the Farm without you.,0.0
10404,finn," Yo, guess what? Guess what, homey? I put in the time. I'ma make you mine.",0.0
10405,finn," Yeah, that's right. Come and get this.",0.296
10406,finn," Just me. I don't need this ,  clown-town.",0.0
10407,finn,,0.0
10408,finn, Ah! I can't see! Walk me to the light!,0.0
10409,finn, Cloud looks like a car. ,0.3612
10410,finn, Whoa. Who are you?,0.0
10411,finn, Are you gonna show us a move to beat the Farm?,0.0
10412,finn, Alright.,0.25
10413,finn," Yeah. Don't you always call sweatpants ""give-up-on-life pants,"" Jake?",0.296
10414,finn," Yeah, what's this all about?",0.296
10415,finn, Whoa. That... was a good nap.,0.4404
10416,finn," Yeah. What was he trying to tell us, exactly?",0.296
10417,finn," No, man. It is important. Being the third best at something is math and deserves respect. Not like I did to Kompy. Anyway, I think we both got cranky after all that training.",0.6994
10418,finn," Yeah. Oh, hey! Look!",0.4184
10419,finn, A'ight. This is it. Let's use what we learned in training.,0.0
10420,finn, Mud in the eyes!,0.0
10421,finn, Pull down his pants like you did to moi!,0.4199
10422,finn, Hm. I think I know what that means.,0.0
10423,finn," You ready, man?",0.3612
10424,finn, Okay.,0.2263
10425,finn,"['  That was awesome! Alright, alright, my turn. ']",0.8122
10426,finn,  ,0.0
10427,finn," Gross! ,  No! ,  Princess? You, okay?",-0.6535
10428,finn,"  Uh, we can go get 'em.",0.0
10429,finn,  ,0.0
10430,finn,  ,0.0
10431,finn,"  Flambo, we need you to cast Flame Shield on us.",0.0
10432,finn,"  These candles, must be ""They.""",0.0
10433,finn,"["" Hey! Don't disrespect my lady!""]",0.4434
10434,finn,  ,0.0
10435,finn,[' A conspirator with a hiss voice!'],0.0
10436,finn,[' And a conspirator with an untied shoe.'],0.0
10437,finn,  ,0.0
10438,finn,  Did you hear that?,0.0
10439,finn,"  Jake, come on! We gotta stop those guys from killing Flame Princess's dad!",-0.8011
10440,finn,  Dirt bags! Where'd they go?,-0.4003
10441,finn,  ,0.0
10442,finn,  ,0.0
10443,finn,  ,0.0
10444,finn,[' You hear that? It sounds like a voice with a hiss.'],0.3612
10445,finn,  Stop!,-0.3595
10446,finn,  We must follow the voice,0.0
10447,finn,[' Which way is the hiss voice coming from?'],0.0
10448,finn,[' Which way?'],0.0
10449,finn,[' Jake!'],0.0
10450,finn," Whooooo! ,  Why didn't you catch me?",0.0
10451,finn,"[' Jake, I wanna see. ']",0.0
10452,finn,[' No hissing.'],-0.296
10453,finn,"["" Whoa, it's him!""]",0.0
10454,finn,"Rises fist) Give it up man! ,  I heard your hiss voice!",0.0
10455,finn,  What?,0.0
10456,finn,,0.0
10457,finn,"  I'm sorry, I'm sorry.",-0.1531
10458,finn,"["" What's going with the costumes?""]",0.0
10459,finn,"["" That's brilliant!""]",0.0
10460,finn,[' Hey conspirator!'],0.0
10461,finn,  Let's talk about how we're gonna kill the king.,-0.6908
10462,finn,"  Maybe, let's keep goin'. So, what are you packin'?",0.0
10463,finn,"  I thinks he's starting to crack. Water? You know what is more painful, if we pour ice in his ear. That's how we'll kill the Flame King.",-0.8357
10464,finn,  What!? No!,-0.4184
10465,finn,"  Please, we were trying to warn you about the assassins!",0.2942
10466,finn,"  Ahh... ahh, ah.",0.0
10467,finn,  Sssstill?,0.0
10468,finn,"  Untied shoelace? ,  It's them!",0.0
10469,finn,  NAKED BABIES! NAKED BABIES! NAKED BABIES!,0.0
10470,finn,  NAKED BABIES! NAKED BABIES! NAKED BABIES!,0.0
10471,finn,"  NAKED BABIES! NAKED BABIES! NAKED BABIES! ,  We found 'em! The executioners are the real king killers!",-0.7556
10472,finn,"  Wait! So, you? You extinguished their dad?",0.0
10473,finn,  And everyone is evil here?,-0.6597
10474,finn,"  Then, is Flame Princess: evil or maybe chaotic neutral?",-0.8225
10475,finn,"  Okay, so your daughter's evil. We've established that, but do you think if a good guy really liked her, could he, change her to good?",0.8875
10476,finn,  ,0.0
10477,finn,  Aww...,0.0
10478,finn, You getting all bit up by mosquitoes?,0.0
10479,finn," Man, I can't believe you said this was a good swimming hole.",0.4404
10480,finn, True.,0.4215
10481,finn, Yeah. This place smells like green beans.,0.5719
10482,finn," Yeah, Woobeewoo! Of course we'll help. Why didn't you just say something before?",0.636
10483,finn, Oh. Right on. You good now?,0.4404
10484,finn," Yeah, man! Me and Jake will bust this Mega Frog up, right up his bumble-stop. ",0.3595
10485,finn, Gettin' anything?,0.0
10486,finn," Word... Hey, I have an idea. We can use those lollipops to leave a trail. That way we won't get lost out here.",0.193
10487,finn, Like... electric celery?,0.0
10488,finn," Sweet. These'll take us right to him. ,  Come on, Jake! ",0.5093
10489,finn," Hmm. Huh. We've passed this butt tree, like, three times.",0.3612
10490,finn, We should probably backtrack--get reoriented and all that.,0.0
10491,finn, Whoa. Yeah! Guess we better follow the lollipops back. Where's those at?,0.6588
10492,finn, Snaaaap. Totally lost. Dang! Do you think maybe the Mega Frog made all those footprints on purpose? So we'd use up all our lollies and get totally lost?,-0.7039
10493,finn, Cool! I call fire patrol!,-0.1739
10494,finn," Yeah, man--it's easy. ,  Uhhh, rub 'em together, right?",0.6249
10495,finn, I think I saw some guy do it like this once. ,0.3612
10496,finn," Yeah, here we go! ",0.3595
10497,finn, Friction! ,0.0
10498,finn," Mwah! ,  I don't know.",0.5848
10499,finn," Jake, how did you--? ,  What the--? It's the Mega Frog! Quick, put the fire out!",-0.5178
10500,finn," Jake, look! ,  He's just sittin' there! What's he doin' out there?",0.0
10501,finn," Okay, Sweetles. ,  What?",0.2263
10502,finn, Hoi-YAAAH!,0.0
10503,finn," Wha--? ,  Jake, wake up. Look!",0.0
10504,finn, Look at that thing!,0.0
10505,finn," Yeaaaah! That's a great idea, man! ,  That's a great idea, Jake.",0.8684
10506,finn," What? What is it, Jake?",0.0
10507,finn," Wha--? ,  AAAAAAAAAAAAHH! ,  Jake! ,  RUN! ,  Jake, stretch us outta here! ,  Come on, Jake!",0.0
10508,finn," Jake, let's hide in this cave. ,  Shmow-tow, dude! That guy's gonna dingle our bones into tapioca pudding!",-0.3147
10509,finn, Hmm? Hmmm... ,0.0
10510,finn," Hmmm. That's it! ,  Jake, wait!",0.0
10511,finn," I know how to stop him! ,  Mwah! ",0.4374
10512,finn,,0.0
10513,finn, You can't break your own curse by kissin' somebody. Somebody's gotta kiss you.,-0.1779
10514,finn, Whatevs.,0.0
10515,finn," Gunther? ,  Uhhh... ,  Jake? We gots penguins.",0.0
10516,finn," Come on, you guys! Get off me, now. ,  Wah! Wah! Grah!",0.0
10517,finn, Jake?,0.0
10518,finn, Glip... driggle!,0.0
10519,finn, I don't know! I'm guessing it's the Ice King.,0.0
10520,finn, ICE KIIIIING! ,0.0
10521,finn," What's goin' on here, man? Call off your super bros.",0.5994
10522,finn," Where's the Ice King, Gunther? ,  Gunther?! What? Alright. ,  Whoa!",0.4809
10523,finn, Is this happening everywhere?,0.0
10524,finn, What do ya see?,0.0
10525,finn," What, dude?!",0.0
10526,finn, Tell me!,0.0
10527,finn, Who's been conquered?,0.0
10528,finn, By the Ice King?,0.0
10529,finn," Holy shmow! Gimme that! ,  Gunther's heading for the Candy Kingdom! We gotta save them! ",0.6562
